image,steering_angle,command
img_1782319237.png,0.09561629747825805,0
img_1782319238.png,0.09182989209811902,0
img_1782319239.png,0.0881934283710335,0
img_1782319240.png,0.08470096860754057,0
img_1782319241.png,0.003730810250681965,0
img_1782319242.png,0.003583070164754959,0
img_1782319243.png,0.0034411805862306624,0
img_1782319244.png,0.0033049098350159283,0
img_1782319245.png,0.0031740354055492977,0
img_1782319246.png,0.0030483436034895455,0
img_1782319247.png,0.0029276291967913594,0
img_1782319248.png,0.0028116950805984215,0
img_1782319249.png,0.002700351955406724,0
img_1782319250.png,0.0025934180179726174,0
img_1782319251.png,0.0024907186644609015,0
img_1782319252.png,0.0023920862053482496,0
img_1782319253.png,0.0022973595916164586,0
img_1782319254.png,0.002206384151788447,0
img_1782319255.png,0.002119011339377624,0
img_1782319256.png,0.00203509849033827,0
img_1782319257.png,0.0019545085901208742,0
img_1782319258.png,0.0018771100499520876,0
img_1782319259.png,0.0018027764919739848,0
img_1782319260.png,0.001731386542891815,0
img_1782319261.png,0.0016628236357932992,0
img_1782319262.png,0.0015969758198158845,0
img_1782319263.png,0.0015337355773511754,0
img_1782319264.png,0.0014729996484880686,0
img_1782319265.png,0.001414668862407941,0
img_1782319266.png,0.0013586479754565865,0
img_1782319267.png,0.0013048455156285058,0
img_1782319268.png,0.001253173633209617,0
img_1782319269.png,0.001203547957334516,0
img_1782319270.png,0.0011558874582240691,0
img_1782319271.png,0.001110114314878396,0
img_1782319272.png,0.0010661537880092115,0
img_1782319273.png,0.0010239340980040467,0
img_1782319274.png,0.0009833863077230863,0
img_1782319275.png,0.0009444442099372521,0
img_1782319276.png,0.0009070442192237369,0
img_1782319277.png,0.0008711252681424769,0
img_1782319278.png,0.0008366287075240348,0
img_1782319279.png,0.0008034982107060829,0
img_1782319280.png,0.000771679681562122,0
img_1782319281.png,0.0007411211661722619,0
img_1782319282.png,0.0007117727679918403,0
img_1782319283.png,-0.03773241343362064,0
img_1782319284.png,-0.03623820986164926,0
img_1782319285.png,-0.03480317675112795,0
img_1782319286.png,-0.03342497095178328,0
img_1782319287.png,-0.032101342102092666,0
img_1782319288.png,-0.03083012895484979,0
img_1782319289.png,-0.029609255848237738,0
img_1782319290.png,-0.02843672931664752,0
img_1782319291.png,-0.027310634835708277,0
img_1782319292.png,-0.026229133696214227,0
img_1782319293.png,-0.025190460001844144,0
img_1782319294.png,-0.024192917785771116,0
img_1782319295.png,-0.02323487824145458,0
img_1782319296.png,-0.022314777063092976,0
img_1782319297.png,-0.021431111891394492,0
img_1782319298.png,-0.02058243986049527,0
img_1782319299.png,-0.019767375242019655,0
img_1782319300.png,-0.018984587182435675,0
img_1782319301.png,-0.01823279753001122,0
img_1782319302.png,-0.017510778747822774,0
img_1782319303.png,-0.05523335190940899,0
img_1782319304.png,-0.053046111173796394,0
img_1782319305.png,-0.05094548517131405,0
img_1782319306.png,-0.04892804395853002,0
img_1782319307.png,-0.04699049341777223,0
img_1782319308.png,-0.045129669878428445,0
img_1782319309.png,-0.04334253495124268,0
img_1782319310.png,-0.041626170567173465,0
img_1782319311.png,-0.039977774212713396,0
img_1782319312.png,-0.038394654353889945,0
img_1782319313.png,-0.0368742260414759,0
img_1782319314.png,-0.03541400669023345,0
img_1782319315.png,-0.03401161202530021,0
img_1782319316.png,-0.03266475218909832,0
img_1782319317.png,-0.031371228002410025,0
img_1782319318.png,-0.030128927373514587,0
img_1782319319.png,-0.02893582184952341,0
img_1782319320.png,-0.027789963304282284,0
img_1782319321.png,0.011726519242567294,0
img_1782319322.png,0.01126214908056163,0
img_1782319323.png,0.010816167976971389,0
img_1782319324.png,0.01038784772508332,0
img_1782319325.png,0.00997648895517002,0
img_1782319326.png,0.009581419992545286,0
img_1782319327.png,0.009201995760840494,0
img_1782319328.png,0.008837596728711209,0
img_1782319329.png,0.008487627898254245,0
img_1782319330.png,0.008151517833483377,0
img_1782319331.png,0.007828717727277435,0
img_1782319332.png,0.0075187005052772485,0
img_1782319333.png,0.00722095996526827,0
img_1782319334.png,0.006935009950643646,0
img_1782319335.png,0.006660383556598157,0
img_1782319336.png,0.00639663236775687,0
img_1782319337.png,0.006143325725993698,0
img_1782319338.png,0.005900050027244348,0
img_1782319339.png,0.005666408046165471,0
img_1782319340.png,0.0054420182875373185,0
img_1782319341.png,0.0052265143633508405,0
img_1782319342.png,0.005019544394562147,0
img_1782319343.png,0.004820770436537486,0
img_1782319344.png,0.004629867927250602,0
img_1782319345.png,0.004446525157331478,0
img_1782319346.png,0.004270442761101152,0
img_1782319347.png,0.004101333227761546,0
img_1782319348.png,0.003938920431942189,0
img_1782319349.png,0.003782939182837278,0
img_1782319350.png,0.0036331347911969215,0
img_1782319351.png,0.003489262653465523,0
img_1782319352.png,0.003351087852388288,0
img_1782319353.png,0.003218384773433712,0
img_1782319354.png,0.0030909367364057366,0
img_1782319355.png,0.0029685356416440695,0
img_1782319356.png,0.0028509816302349643,0
img_1782319357.png,0.0027380827576776595,0
img_1782319358.png,0.002629654680473624,0
img_1782319359.png,0.0025255203551268683,0
img_1782319360.png,0.002425509749063844,0
img_1782319361.png,0.0023294595630009157,0
img_1782319362.png,0.0022372129643060796,0
img_1782319363.png,0.0021486193309195587,0
img_1782319364.png,0.002063534005415144,0
img_1782319365.png,0.0019818180588007045,0
img_1782319366.png,0.0019033380636721967,0
img_1782319367.png,0.0018279658763507775,0
img_1782319368.png,0.0017555784276472868,0
img_1782319369.png,0.0016860575219124541,0
img_1782319370.png,0.0016192896440447209,0
img_1782319371.png,0.00155516577414055,0
img_1782319372.png,0.001493581209484584,0
img_1782319373.png,0.0014344353935889945,0
img_1782319374.png,0.0013776317520028704,0
img_1782319375.png,0.0013230775346235568,0
img_1782319376.png,0.001270683664252464,0
img_1782319377.png,0.0012203645911480663,0
img_1782319378.png,0.001172038153338603,0
img_1782319379.png,0.0011256254424663941,0
img_1782319380.png,0.001081050674944725,0
img_1782319381.png,0.0010382410682169137,0
img_1782319382.png,0.000997126721915524,0
img_1782319383.png,0.0009576405037276692,0
img_1782319384.png,0.0009197179397800535,0
img_1782319385.png,0.0008832971093647633,0
img_1782319386.png,0.0008483185438339187,0
img_1782319387.png,0.0008147251294980955,0
img_1782319388.png,0.0007824620143699709,0
img_1782319389.png,0.00075147651860092,0
img_1782319390.png,0.0007217180484643235,0
img_1782319391.png,0.0006931380137451363,0
img_1782319392.png,0.0006656897484008288,0
img_1782319393.png,0.000639328434364156,0
img_1782319394.png,0.0006140110283633354,0
img_1782319395.png,0.0005896961916401472,0
img_1782319396.png,0.0005663442224511974,0
img_1782319397.png,0.0005439169912421299,0
img_1782319398.png,0.0005223778783889415,0
img_1782319399.png,0.0005016917144047394,0
img_1782319400.png,0.0004818247225143118,0
img_1782319401.png,0.000462744463502745,0
img_1782319402.png,0.0004444197827480363,0
img_1782319403.png,0.000426820759351214,0
img_1782319404.png,0.000409918657280906,0
img_1782319405.png,0.00039368587845258206,0
img_1782319406.png,0.0003780959176658598,0
img_1782319407.png,0.0003631233193262917,0
img_1782319408.png,0.0003487436358809706,0
img_1782319409.png,0.00033493338790008416,0
img_1782319410.png,0.0003216700257392408,0
img_1782319411.png,0.0003089318927199668,0
img_1782319412.png,0.0002966981897682561,0
img_1782319413.png,0.0002849489414534331,0
img_1782319414.png,0.00027366496337187713,0
img_1782319415.png,0.0002628278308223508,0
img_1782319416.png,0.00025241984872178565,0
img_1782319417.png,0.00024242402271240296,0
img_1782319418.png,0.0002328240314129918,0
img_1782319419.png,0.00022360419976903733,0
img_1782319420.png,0.00021474947345818344,0
img_1782319421.png,0.00020624539430923937,0
img_1782319422.png,0.0001980780766945935,0
img_1782319423.png,0.0001902341848574876,0
img_1782319424.png,0.00018270091113713107,0
img_1782319425.png,0.0001754659550561007,0
img_1782319426.png,0.0001685175032358791,0
img_1782319427.png,0.0001618442101077383,0
img_1782319428.png,0.00015543517938747186,0
img_1782319429.png,0.00014927994628372796,0
img_1782319430.png,0.00014336846041089233,0
img_1782319431.png,0.00013769106937862097,0
img_1782319432.png,0.00013223850303122758,0
img_1782319433.png,0.00012700185831119096,0
img_1782319434.png,0.00012197258472206778,0
img_1782319435.png,0.0001171424703670739,0
img_1782319436.png,0.00011250362854053776,0
img_1782319437.png,0.00010804848485033247,0
img_1782319438.png,0.0001037697648502593,0
img_1782319439.png,9.966048216218903e-05,0
img_1782319440.png,9.571392706856635e-05,0
img_1782319441.png,9.192365555665111e-05,0
img_1782319442.png,8.828347879660773e-05,0
img_1782319443.png,-0.039115212546963735,0
img_1782319444.png,-0.07598225013010397,0
img_1782319445.png,-0.07297335302495185,0
img_1782319446.png,-0.07008360824516376,0
img_1782319447.png,-0.14492429735865528,0
img_1782319448.png,-0.13918529518325254,0
img_1782319449.png,-0.13367355749399573,0
img_1782319450.png,-0.1283800846172335,0
img_1782319451.png,-0.12329623326639103,0
img_1782319452.png,-0.19602970242904194,0
img_1782319453.png,-0.18826692621285188,0
img_1782319454.png,-0.18081155593482295,0
img_1782319455.png,-0.21285141831980395,0
img_1782319456.png,-0.24283850215433972,0
img_1782319457.png,-0.23322209746902786,0
img_1782319458.png,-0.26240250240925433,0
img_1782319459.png,-0.2520113633138479,0
img_1782319460.png,-0.2420317133266195,0
img_1782319461.png,-0.23244725747888537,0
img_1782319462.png,-0.2232423460827215,0
img_1782319463.png,-0.21440194917784572,0
img_1782319464.png,-0.20591163199040302,0
img_1782319465.png,-0.19775753136358304,0
img_1782319466.png,-0.15151033312158513,0
img_1782319467.png,-0.14551052392997035,0
img_1782319468.png,-0.062132307182343506,0
img_1782319469.png,-0.0596718678179227,0
img_1782319470.png,-0.018108861852332958,0
img_1782319471.png,0.021024249077019427,0
img_1782319472.png,0.020191688813569458,0
img_1782319473.png,0.019392097936552107,0
img_1782319474.png,0.018624170858264642,0
img_1782319475.png,0.017886653692277363,0
img_1782319476.png,0.01717834220606318,0
img_1782319477.png,0.016498079854703078,0
img_1782319478.png,0.015844755892456836,0
img_1782319479.png,0.015217303559115544,0
img_1782319480.png,0.014614698338174569,0
img_1782319481.png,0.014035956283982855,0
img_1782319482.png,-0.025719867584862867,0
img_1782319483.png,-0.024701360828502297,0
img_1782319484.png,-0.023723186939693604,0
img_1782319485.png,-0.02278374873688174,0
img_1782319486.png,-0.021881512286901224,0
img_1782319487.png,-0.021015004400339935,0
img_1782319488.png,-0.020182810226086475,0
img_1782319489.png,-0.01938357094113345,0
img_1782319490.png,-0.018615981531864566,0
img_1782319491.png,-0.05707878866320273,0
img_1782319492.png,-0.0548184686321399,0
img_1782319493.png,-0.052647657274307154,0
img_1782319494.png,-0.050562810046244584,0
img_1782319495.png,-0.010144522768413298,0
img_1782319496.png,-0.009742799666784131,0
img_1782319497.png,-0.009356984799979479,0
img_1782319498.png,-0.008986448201900293,0
img_1782319499.png,-0.00863058485310504,0
img_1782319500.png,-0.00828881369292208,0
img_1782319501.png,-0.007960576670682364,0
img_1782319502.png,-0.007645337834523342,0
img_1782319503.png,-0.007342582456276218,0
img_1782319504.png,-0.007051816191007679,0
img_1782319505.png,-0.006772564269843775,0
img_1782319506.png,-0.006504370724757962,0
img_1782319507.png,-0.006246797644057546,0
img_1782319508.png,-0.005999424457352867,0
img_1782319509.png,-0.005761847248841693,0
img_1782319510.png,-0.005533678097787562,0
img_1782319511.png,-0.005314544445115175,0
img_1782319512.png,-0.005104088485088614,0
img_1782319513.png,-0.004901966581079105,0
img_1782319514.png,-0.004707848704468372,0
img_1782319515.png,-0.04293741789577143,0
img_1782319516.png,-0.04123709614709888,0
img_1782319517.png,-0.039604107139673765,0
img_1782319518.png,-0.03803578449694268,0
img_1782319519.png,-0.036529567430863746,0
img_1782319520.png,-0.07428299656060154,0
img_1782319521.png,-0.07134138989680171,0
img_1782319522.png,-0.06851627085688836,0
img_1782319523.png,-0.06580302653095557,0
img_1782319524.png,-0.06319722668032973,0
img_1782319525.png,-0.06069461650378868,0
img_1782319526.png,-0.058291109690238645,0
img_1782319527.png,-0.05598278174650519,0
img_1782319528.png,-0.053765863589343585,0
img_1782319529.png,-0.05163673539120558,0
img_1782319530.png,-0.04959192066971384,0
img_1782319531.png,-0.04762808061119317,0
img_1782319532.png,-0.045742008618989916,0
img_1782319533.png,-0.043930625077677914,0
img_1782319534.png,-0.042190972324601866,0
img_1782319535.png,-0.04052020982054763,0
img_1782319536.png,-0.038915609511653945,0
img_1782319537.png,-0.037374551374992446,0
img_1782319538.png,-0.035894519140542744,0
img_1782319539.png,-0.03447309618257725,0
img_1782319540.png,-0.03310796157374719,0
img_1782319541.png,-0.0317968862954268,0
img_1782319542.png,-0.030537729598127894,0
img_1782319543.png,-0.02932843550604203,0
img_1782319544.png,-0.028167029460002768,0
img_1782319545.png,-0.027051615093386657,0
img_1782319546.png,-0.025980371135688546,0
img_1782319547.png,-0.024951548438715276,0
img_1782319548.png,-0.02396346712054215,0
img_1782319549.png,-0.02301451382256868,0
img_1782319550.png,-0.02210313907519496,0
img_1782319551.png,-0.021227854767817238,0
img_1782319552.png,-0.020387231719011672,0
img_1782319553.png,-0.019579897342938808,0
img_1782319554.png,-0.018804533408158432,0
img_1782319555.png,-0.01805987388519536,0
img_1782319556.png,-0.01734470287934162,0
img_1782319557.png,-0.016657852645319694,0
img_1782319558.png,-0.01599820168056503,0
img_1782319559.png,-0.015364672894014657,0
img_1782319560.png,-0.014756231847411677,0
img_1782319561.png,-0.014171885066254173,0
img_1782319562.png,-0.0912266784176305,0
img_1782319563.png,-0.08761410195229233,0
img_1782319564.png,-0.08414458351498155,0
img_1782319565.png,-0.08081245800778829,0
img_1782319566.png,-0.07761228467067988,0
img_1782319567.png,-0.07453883819772095,1
img_1782319568.png,-0.0715871002050912,1
img_1782319569.png,-0.06875225103696958,1
img_1782319570.png,-0.06602966189590559,1
img_1782319571.png,-0.06341488728482773,1
img_1782319572.png,-0.06090365774834856,1
img_1782319573.png,-0.058491872901513954,2
img_1782319574.png,-0.056175594734614,2
img_1782319575.png,-0.053951041183123286,2
img_1782319576.png,-0.0518145799522716,2
img_1782319577.png,-0.04976272258616164,2
img_1782319578.png,-0.12540811877174962,2
img_1782319579.png,-0.12044195726838833,2
img_1782319580.png,-0.15408845576056016,2
img_1782319581.png,-0.14798655291244195,2
img_1782319582.png,-0.14212628541710923,2
img_1782319583.png,-0.13649808451459172,1
img_1782319584.png,-0.1310927603678139,1
img_1782319585.png,-0.12590148705724846,1
img_1782319586.png,-0.12091578816978142,1
img_1782319587.png,-0.11612752295825808,1
img_1782319588.png,-0.11152887304911106,1
img_1782319589.png,-0.10711232967636626,2
img_1782319590.png,-0.10287068142118215,2
img_1782319591.png,-0.09879700243690334,2
img_1782319592.png,-0.09488464114040197,2
img_1782319593.png,-0.09112720935124205,2
img_1782319594.png,-0.08751857186093286,2
img_1782319595.png,-0.0840528364152399,1
img_1782319596.png,-0.0807243440931964,1
img_1782319597.png,-0.07752766006710582,1
img_1782319598.png,-0.07445756472844843,1
img_1782319599.png,-0.07150904516520186,1
img_1782319600.png,-0.06867728697665987,2
img_1782319601.png,-0.06595766641238412,2
img_1782319602.png,-0.06334574282245371,2
img_1782319603.png,-0.06083725140668455,2
img_1782319604.png,-0.05842809625097983,2
img_1782319605.png,-0.056114343639441025,2
img_1782319606.png,-0.05389221563131916,2
img_1782319607.png,-0.05175808389231892,2
img_1782319608.png,-0.04970846377018309,2
img_1782319609.png,-0.08694000860488385,2
img_1782319610.png,-0.12269718426413045,2
img_1782319611.png,-0.11783837576727088,2
img_1782319612.png,-0.11317197608688695,2
img_1782319613.png,-0.10869036583384623,2
img_1782319614.png,-0.06597022734682591,2
img_1782319615.png,-0.0249418063438916,2
img_1782319616.png,-0.02395411081267349,2
img_1782319617.png,-0.02300552802449162,2
img_1782319618.png,-0.022094509114721755,1
img_1782319619.png,-0.02121956655377877,1
img_1782319620.png,-0.02037927171824913,1
img_1782319621.png,-0.019572252558206465,2
img_1782319622.png,-0.01879719135690149,2
img_1782319623.png,-0.01805282257916819,2
img_1782319624.png,-0.01733793080503313,2
img_1782319625.png,-0.016651348745153817,2
img_1782319626.png,-0.015991955334845726,2
img_1782319627.png,-0.015358673903585836,2
img_1782319628.png,-0.014750470417003836,2
img_1782319629.png,-0.014166351788490484,2
img_1782319630.png,-0.01360536425766626,2
img_1782319631.png,-0.013066591833062675,2
img_1782319632.png,-0.012549154796473392,2
img_1782319633.png,-0.012052208266533046,2
img_1782319634.png,-0.011574940819178337,2
img_1782319635.png,-0.011116573162738874,2
img_1782319636.png,-0.010676356865494414,2
img_1782319637.png,-0.010253573133620833,2
img_1782319638.png,-0.009847531637529447,2
img_1782319639.png,-0.00945756938468328,2
img_1782319640.png,-0.009083049637049822,2
img_1782319641.png,-0.08633936087142265,2
img_1782319642.png,-0.12133632218091431,2
img_1782319643.png,-0.1165314038225501,1
img_1782319644.png,-0.11191676023117712,1
img_1782319645.png,-0.10748485652602251,1
img_1782319646.png,-0.10322845620759202,1
img_1782319647.png,-0.09914060934177138,1
img_1782319648.png,-0.09521464121183723,1
img_1782319649.png,-0.09144414141984847,2
img_1782319650.png,-0.08782295341962247,2
img_1782319651.png,-0.12354516446420541,2
img_1782319652.png,-0.1962687759514229,2
img_1782319653.png,-0.26611253242374655,2
img_1782319654.png,-0.2555744761397662,2
img_1782319655.png,-0.24545372688463143,2
img_1782319656.png,-0.23573375930000004,2
img_1782319657.png,-0.22639870243172003,2
img_1782319658.png,-0.2174333138154239,1
img_1782319659.png,-0.2088229545883331,1
img_1782319660.png,-0.20055356558663512,1
img_1782319661.png,-0.19261164438940437,1
img_1782319662.png,-0.18498422327158393,1
img_1782319663.png,-0.2552748480300292,1
img_1782319664.png,-0.24516596404804003,1
img_1782319665.png,-0.23545739187173764,1
img_1782319666.png,-0.22613327915361683,1
img_1782319667.png,-0.2171784012991336,1
img_1782319668.png,-0.2085781366076879,1
img_1782319669.png,-0.20031844239802343,1
img_1782319670.png,-0.1923858320790617,1
img_1782319671.png,-0.18476735312873085,1
img_1782319672.png,-0.1774505659448331,1
img_1782319673.png,-0.1704235235334177,1
img_1782319674.png,-0.16367475200149434,1
img_1782319675.png,-0.15719323182223516,1
img_1782319676.png,-0.15096837984207465,1
img_1782319677.png,-0.1449900320003285,1
img_1782319678.png,-0.06163242673311549,1
img_1782319679.png,0.018424217365515888,1
img_1782319680.png,0.09531061835784146,1
img_1782319681.png,0.09153631787087094,1
img_1782319682.png,0.08791147968318444,1
img_1782319683.png,0.08443018508773034,1
img_1782319684.png,0.08108674975825622,1
img_1782319685.png,0.07787571446782927,1
img_1782319686.png,0.07479183617490323,1
img_1782319687.png,0.07183007946237706,1
img_1782319688.png,0.06898560831566691,1
img_1782319689.png,0.0662537782263665,1
img_1782319690.png,0.024430128608602372,1
img_1782319691.png,0.02346269551570172,1
img_1782319692.png,0.02253357277327993,1
img_1782319693.png,0.021641243291458046,1
img_1782319694.png,0.02078425005711631,1
img_1782319695.png,0.0199611937548545,1
img_1782319696.png,0.019170730482162262,1
img_1782319697.png,0.018411569555068636,1
img_1782319698.png,0.01768247140068792,1
img_1782319699.png,0.016982245533220676,1
img_1782319700.png,0.016309748610105135,1
img_1782319701.png,0.015663882565144973,1
img_1782319702.png,0.015043592815565231,1
img_1782319703.png,0.014447866540068847,1
img_1782319704.png,0.013875731025082121,1
img_1782319705.png,0.01332625207648887,1
img_1782319706.png,0.012798532494259909,1
img_1782319707.png,0.012291710607487216,1
img_1782319708.png,0.011804958867430722,1
img_1782319709.png,0.011337482496280464,1
img_1782319710.png,0.010888518189427756,1
img_1782319711.png,0.010457332869126416,1
img_1782319712.png,0.01004322248750901,1
img_1782319713.png,0.009645510877003653,1
img_1782319714.png,0.009263548646274308,1
img_1782319715.png,0.008896712119881845,1
img_1782319716.png,0.008544402319934523,1
img_1782319717.png,0.008206043988065116,1
img_1782319718.png,0.007881084646137737,1
img_1782319719.png,0.007568993694150683,1
img_1782319720.png,0.007269261543862315,1
img_1782319721.png,0.006981398786725367,1
img_1782319722.png,0.006704935394771042,1
img_1782319723.png,-0.03197658004686189,1
img_1782319724.png,-0.030710307477006156,1
img_1782319725.png,-0.029494179300916714,1
img_1782319726.png,-0.02832620980060041,1
img_1782319727.png,-0.027204491892496633,1
img_1782319728.png,-0.026127194013553765,1
img_1782319729.png,-0.025092557130617036,1
img_1782319730.png,-0.024098891868244602,1
img_1782319731.png,-0.023144575750262113,1
img_1782319732.png,-0.022228050550551732,1
img_1782319733.png,-0.021347819748749882,1
img_1782319734.png,-0.020502446086699388,1
img_1782319735.png,-0.019690549221666093,1
img_1782319736.png,-0.018910803472488115,1
img_1782319737.png,-0.018161935654977587,1
img_1782319738.png,-0.01744272300304047,1
img_1782319739.png,-0.01675199117212007,1
img_1782319740.png,-0.016088612321704113,1
img_1782319741.png,-0.01545150327376463,1
img_1782319742.png,-0.014839623744123549,1
img_1782319743.png,-0.014251974643856257,1
img_1782319744.png,-0.01368759644795955,1
img_1782319745.png,-0.01314556762862035,1
img_1782319746.png,-0.012625003150526986,1
img_1782319747.png,-0.012125053025766117,1
img_1782319748.png,-0.011644900925945778,1
img_1782319749.png,-0.011183762849278325,1
img_1782319750.png,-0.010740885840446903,1
img_1782319751.png,-0.010315546761165206,1
img_1782319752.png,-0.009907051109423063,1
img_1782319753.png,-0.009514731885489909,1
img_1782319754.png,-0.009137948502824508,1
img_1782319755.png,-0.008776085742112657,1
img_1782319756.png,-0.008428552746724997,1
img_1782319757.png,-0.008094782057954686,1
img_1782319758.png,-0.007774228688459681,1
img_1782319759.png,-0.007466369232396678,1
img_1782319760.png,-0.007170701010793769,1
img_1782319761.png,-0.006886741250766336,1
img_1782319762.png,-0.006614026297235989,1
img_1782319763.png,-0.006352110855865443,1
img_1782319764.png,-0.006100567265973171,1
img_1782319765.png,-0.0058589848022406335,1
img_1782319766.png,-0.005626969004071904,1
img_1782319767.png,-0.005404141031510656,1
img_1782319768.png,-0.005190137046662834,1
img_1782319769.png,-0.004984607619614986,1
img_1782319770.png,-0.004787217157878233,1
img_1782319771.png,-0.004597643358426254,1
img_1782319772.png,-0.004415576681432574,1
img_1782319773.png,-0.004240719844847844,1
img_1782319774.png,-0.004072787338991869,1
img_1782319775.png,-0.00391150496036779,1
img_1782319776.png,-0.0037566093639372256,1
img_1782319777.png,-0.0036078476331253113,1
img_1782319778.png,-0.003464976866853549,1
img_1782319779.png,-0.041743763782926144,1
img_1782319780.png,-0.04009071073712227,1
img_1782319781.png,-0.03850311859193223,1
img_1782319782.png,-0.03697839509569171,1
img_1782319783.png,-0.03551405064990232,1
img_1782319784.png,-0.03410769424416618,1
img_1782319785.png,-0.0327570295520972,1
img_1782319786.png,-0.031459851181834156,1
img_1782319787.png,-0.03021404107503352,1
img_1782319788.png,-0.02901756504846219,1
img_1782319789.png,-0.027868469472543084,1
img_1782319790.png,-0.02676487808143038,1
img_1782319791.png,-0.025704988909405733,1
img_1782319792.png,-0.024687071348593263,1
img_1782319793.png,-0.02370946332318897,1
img_1782319794.png,-0.022770568575590684,1
img_1782319795.png,-0.021868854059997292,1
img_1782319796.png,-0.0210028474392214,1
img_1782319797.png,-0.05937113468062823,1
img_1782319798.png,-0.13463603774727534,1
img_1782319799.png,-0.12930445065248322,1
img_1782319800.png,-0.12418399440664489,1
img_1782319801.png,-0.11926630822814174,1
img_1782319802.png,-0.11454336242230732,1
img_1782319803.png,-0.11000744527038395,1
img_1782319804.png,-0.06723515043767674,1
img_1782319805.png,-0.026156638480344732,1
img_1782319806.png,-0.025120835596523082,1
img_1782319807.png,0.014289949493099231,1
img_1782319808.png,0.013724067493172502,1
img_1782319809.png,0.01318059442044287,1
img_1782319810.png,0.012658642881393333,1
img_1782319811.png,0.012157360623290156,1
img_1782319812.png,0.011675929142607866,1
img_1782319813.png,0.011213562348560595,1
img_1782319814.png,0.0499695052795576,1
img_1782319815.png,0.04799071287048712,1
img_1782319816.png,0.04609028064081583,1
img_1782319817.png,0.04426510552743952,1
img_1782319818.png,0.04251220734855292,1
img_1782319819.png,0.04082872393755022,1
img_1782319820.png,0.039211906469623234,1
img_1782319821.png,0.03765911497342615,1
img_1782319822.png,0.03616781402047847,1
img_1782319823.png,0.03473556858526752,1
img_1782319824.png,0.033360040069290935,1
img_1782319825.png,0.03203898248254701,1
img_1782319826.png,0.03077023877623815,1
img_1782319827.png,0.029551737320699118,1
img_1782319828.png,-0.010034511477200567,1
img_1782319829.png,-0.009637144822703423,1
img_1782319830.png,-0.009255513887724368,1
img_1782319831.png,-0.008888995537770481,1
img_1782319832.png,-0.00853699131447477,1
img_1782319833.png,-0.00819892645842157,1
img_1782319834.png,-0.007874248970668076,1
img_1782319835.png,-0.00756242871142962,1
img_1782319836.png,-0.0072629565344570065,1
img_1782319837.png,-0.006975343455692509,1
img_1782319838.png,-0.006699119854847085,1
img_1782319839.png,-0.006433834708595141,1
img_1782319840.png,-0.006179054854134774,1
img_1782319841.png,-0.005934364281911037,1
img_1782319842.png,-0.00569936345634736,1
img_1782319843.png,-0.005473668663476004,1
img_1782319844.png,-0.005256911384402354,1
img_1782319845.png,-0.00504873769358002,1
img_1782319846.png,-0.0048488076809142504,1
img_1782319847.png,-0.004656794896750046,1
img_1782319848.png,-0.004472385818838745,1
img_1782319849.png,-0.00429527934041273,1
img_1782319850.png,-0.004125186278532386,1
img_1782319851.png,-0.003961828901902503,1
img_1782319852.png,-0.003804940477387164,1
img_1782319853.png,-0.0036542648344826323,1
img_1782319854.png,-0.00350955594703712,1
img_1782319855.png,-0.0033705775315344497,1
img_1782319856.png,-0.0032371026612856854,1
img_1782319857.png,-0.003108913395898772,1
img_1782319858.png,-0.0029858004254211807,1
img_1782319859.png,-0.002867562728574502,1
img_1782319860.png,0.03644599275547705,1
img_1782319861.png,0.035002731442360165,1
img_1782319862.png,0.0336166232772427,1
img_1782319863.png,0.03228540499546388,1
img_1782319864.png,0.031006902957643512,1
img_1782319865.png,0.02977902960052083,1
img_1782319866.png,0.028599780028340203,1
img_1782319867.png,0.027467228739217933,1
img_1782319868.png,-0.012036473518855098,1
img_1782319869.png,-0.011559829167508437,1
img_1782319870.png,-0.011102059932475102,1
img_1782319871.png,-0.010662418359149087,1
img_1782319872.png,-0.010240186592126783,1
img_1782319873.png,-0.009834675203078562,1
img_1782319874.png,-0.009445222065036651,1
img_1782319875.png,-0.009071191271261199,2
img_1782319876.png,-0.008711972096919254,2
img_1782319877.png,-0.008366978001881251,2
img_1782319878.png,-0.008035645673006754,2
img_1782319879.png,-0.007717434104355685,2
img_1782319880.png,-0.0074118237138232,2
img_1782319881.png,-0.0071183154947558015,2
img_1782319882.png,-0.006836430201163471,2
img_1782319883.png,-0.006565707565197397,2
img_1782319884.png,-0.00630570554561558,2
img_1782319885.png,-0.006055999606009202,2
img_1782319886.png,-0.005816182021611238,2
img_1782319887.png,-0.005585861213555432,2
img_1782319888.png,-0.005364661109498637,2
img_1782319889.png,-0.005152220529562491,2
img_1782319890.png,-0.004948192596591816,2
img_1782319891.png,-0.00475224416976678,2
img_1782319892.png,-0.004564055300644015,2
img_1782319893.png,-0.004383318710738512,2
img_1782319894.png,-0.004209739289793267,2
img_1782319895.png,-0.004043033613917454,2
img_1782319896.png,-0.003882929482806323,2
img_1782319897.png,-0.0037291654752871924,2
img_1782319898.png,-0.0035814905224658194,2
img_1782319899.png,-0.003439663497776173,2
img_1782319900.png,-0.003303452823264237,2
img_1782319901.png,-0.003172636091462973,2
img_1782319902.png,-0.003046999702241039,2
img_1782319903.png,-0.002926338514032294,2
img_1782319904.png,-0.002810455508876615,2
img_1782319905.png,-0.0026991614707251007,2
img_1782319906.png,-0.0025922746764843866,2
img_1782319907.png,-0.002489620599295605,2
img_1782319908.png,-0.0023910316235634986,2
